player_0_spaceship_0_current_x,player_0_spaceship_0_current_y,player_0_spaceship_0_destination_x,player_0_spaceship_0_destination_y,player_0_spaceship_0_shield_before,player_0_spaceship_0_shield_after,player_0_spaceship_0_target_x,player_0_spaceship_0_target_y,player_0_spaceship_0_target_hit,player_0_spaceship_1_current_x,player_0_spaceship_1_current_y,player_0_spaceship_1_destination_x,player_0_spaceship_1_destination_y,player_0_spaceship_1_shield_before,player_0_spaceship_1_shield_after,player_0_spaceship_1_target_x,player_0_spaceship_1_target_y,player_0_spaceship_1_target_hit,player_0_spaceship_2_current_x,player_0_spaceship_2_current_y,player_0_spaceship_2_destination_x,player_0_spaceship_2_destination_y,player_0_spaceship_2_shield_before,player_0_spaceship_2_shield_after,player_0_spaceship_2_target_x,player_0_spaceship_2_target_y,player_0_spaceship_2_target_hit,player_1_spaceship_0_current_x,player_1_spaceship_0_current_y,player_1_spaceship_0_destination_x,player_1_spaceship_0_destination_y,player_1_spaceship_0_shield_before,player_1_spaceship_0_shield_after,player_1_spaceship_0_target_x,player_1_spaceship_0_target_y,player_1_spaceship_0_target_hit,player_1_spaceship_1_current_x,player_1_spaceship_1_current_y,player_1_spaceship_1_destination_x,player_1_spaceship_1_destination_y,player_1_spaceship_1_shield_before,player_1_spaceship_1_shield_after,player_1_spaceship_1_target_x,player_1_spaceship_1_target_y,player_1_spaceship_1_target_hit,player_1_spaceship_2_current_x,player_1_spaceship_2_current_y,player_1_spaceship_2_destination_x,player_1_spaceship_2_destination_y,player_1_spaceship_2_shield_before,player_1_spaceship_2_shield_after,player_1_spaceship_2_target_x,player_1_spaceship_2_target_y,player_1_spaceship_2_target_hit
,,,,,,,,,104.66186199823893,291.8131814698385,18.00020671051276,258.07864376564663,100,100,498.2799091791342,173.6243252714139,false,95.1307895408209,191.03111176334917,192.151327944999,203.3718781907693,400,400,470.86305368691603,140.02739919773035,false,537.7887740492092,267.54929262127416,698.6027989848706,375.9599752897899,100,100,207.63975572182034,64.69665693855477,false,,,,,,,,,,,,,,,,,,
,,,,,,,,,18.00020671051276,258.07864376564663,172.8674925015681,302.6297117842279,100,100,725.0809836622827,419.3345453163324,true,192.151327944999,203.3718781907693,70.0835267595687,138.42309902164646,400,100,680.4001110636192,320.7967475407635,false,698.6027989848706,375.9599752897899,684.4389324215905,402.77567639519566,100,0,92.10221795033048,133.8560929377543,true,,,,,,,,,,,,,,,,,,
50,50,203.9112276271475,46.93516711023111,400,220,790.2055625784217,435.9781307882055,true,120,50,245.02155506821035,179.39750263447317,400,100,539.7441970462036,400.66504597360966,false,50,120,87.25540402771819,16.11568982131375,400,0,796.2536757242002,391.1253563877973,false,750,450,660.897909531591,431.3504252427867,400,340,206.54706889152712,100.8712342082848,true,680,450,662.2442595810206,360.0971533903132,400,0,43.68615093250872,144.07276753437893,false,750,380,588.8447957511071,399.43466633825153,400,360,251.7744375307001,123.05294774245873,true
203.9112276271475,46.93516711023111,302.05899261035813,55.60084428841763,220,220,683.8857702767434,499.2521807213368,false,245.02155506821035,179.39750263447317,84.42408425708064,51.46126296358976,100,100,794.1639692217774,441.5331291435051,true,,,,,,,,,,660.897909531591,431.3504252427867,634.3470883919497,335.4023609883465,340,40,106.17013844584385,22.585660038431133,false,,,,,,,,,,588.8447957511071,399.43466633825153,495.0582958330703,497.23289597332206,360,360,206.15528827778397,50.26740726059146,false
302.05899261035813,55.60084428841763,441.36221229920073,102.14025952001845,220,220,690.259232303442,371.3447968117786,true,84.42408425708064,51.46126296358976,195.06182273882837,42.80663215568023,100,100,328.689903699464,441.418317811979,false,,,,,,,,,,634.3470883919497,335.4023609883465,652.469662017232,321.09086093180184,40,0,237.5435296912143,131.06015986645443,false,,,,,,,,,,495.0582958330703,497.23289597332206,668.8546319712788,389.01553695269075,360,360,258.82975049612253,60.0660207123075,false
441.36221229920073,102.14025952001845,576.265870896566,121.28162165984686,220,220,580.9394745460024,289.3385598130067,false,195.06182273882837,42.80663215568023,35.598165708492076,14.711264737423646,100,0,520.621414314113,307.39737366994893,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.8546319712788,389.01553695269075,639.4429153707008,287.1886642312367,360,360,313.3106254359615,158.64205853356054,true
576.265870896566,121.28162165984686,679.8248864910499,231.4019748173609,220,220,462.2282322684615,233.45617512028878,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.4429153707008,287.1886642312367,699.3856920029993,327.138962065155,360,360,663.6296532660732,166.33558155624996,false
679.8248864910499,231.4019748173609,745.1414649675081,240.20212443951192,220,220,542.2270356378516,415.3336416536267,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.3856920029993,327.138962065155,726.3905407879317,339.2799615314136,360,360,538.0215559114322,154.9556858218689,false
745.1414649675081,240.20212443951192,738.8817638613007,286.8349146991849,220,0,573.0926273243439,366.2380165221511,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.3905407879317,339.2799615314136,601.4934675364865,404.6144712450607,360,360,710.028027069414,110.5730078645933,true
50,50,120.30102206906892,123.29454392439055,400,0,662.8413140417871,444.6038889261665,true,120,50,280.3266487926769,150.6017019842368,400,100,770.4141310226712,322.7603227401811,false,50,120,42.49771455067258,67.63492679445685,400,0,614.662274600047,446.9963290461692,true,750,450,615.5756611600311,391.98269477865813,400,0,274.6933426846894,39.20588645842535,false,680,450,546.8692023326448,411.35316302541867,400,100,51.138758788179786,119.29333559891211,false,750,380,727.1843365499176,480.6611940572305,400,60,97.64595276561815,79.71752025191414,true
,,,,,,,,,280.3266487926769,150.6017019842368,262.2791463888328,210.6731155853779,100,100,649.1553485759293,443.16550069882965,false,,,,,,,,,,,,,,,,,,,546.8692023326448,411.35316302541867,520.7138646775218,430.77350455773455,100,100,367.33637815052145,130.83947852119235,false,727.1843365499176,480.6611940572305,736.2750159215516,449.561779832349,60,60,410.31284767900587,166.3695597099152,false
,,,,,,,,,262.2791463888328,210.6731155853779,289.0930996663659,310.43584787086706,100,0,624.9065979496355,483.63222977619006,true,,,,,,,,,,,,,,,,,,,520.7138646775218,430.77350455773455,406.9991869755942,335.4628296148166,100,0,228.80114040212752,168.45793241525686,false,736.2750159215516,449.561779832349,601.8440143259352,411.32293184517687,60,60,364.19905114940434,340.9616228637544,true
50,50,36.74750776229773,146.61821138443833,400,100,702.0103887394091,395.5078435032484,true,120,50,265.5005744614514,134.7035364607164,400,0,717.5793695925291,461.5356720989706,true,50,120,213.8989014352693,1.0222580125181575,400,100,766.3132470449797,420.5054116527498,false,750,450,634.7478417325539,466.51463580108475,400,0,138.78571613528754,3.5085562837903694,true,680,450,673.976623408666,454.9479616557343,400,0,93.35974579496808,12.019723756214288,true,750,380,646.4762948973773,447.28868824655433,400,0,288.5622305460013,86.55362670050684,false
50,50,183.49873561478807,148.30224750191982,400,100,635.0158103452924,458.7480223075096,true,120,50,172.36076897688312,17.273422081148286,400,400,608.4902763491109,406.1790571962575,true,50,120,174.9406058583169,234.04484017641784,400,400,604.7144496986136,474.4937170230719,true,750,450,762.2857115701349,442.76781747068264,400,400,86.4530011613088,6.544143752998226,false,680,450,547.5918345700491,343.4595043435545,400,100,116.78135007251959,165.47755025404132,false,750,380,594.8783349217244,447.2826196693237,400,0,36.39662003719383,53.97811689658741,true
183.49873561478807,148.30224750191982,357.0980825802204,148.6851960682818,100,0,630.22542684183,494.9255964188849,true,172.36076897688312,17.273422081148286,75.58535042371155,64.59492876605808,400,400,570.2760534081892,419.23140468114957,true,174.9406058583169,234.04484017641784,328.6720360824379,299.7825153633747,400,100,712.2651830824605,431.2246662410031,false,762.2857115701349,442.76781747068264,643.360078083998,478.5500573706571,400,400,227.72046355183713,27.117078024518683,false,547.5918345700491,343.4595043435545,465.8274907744106,391.3872910330424,100,0,20.986633245530232,196.29871509747582,true,,,,,,,,,
,,,,,,,,,75.58535042371155,64.59492876605808,81.55243292424981,40.09006540098334,400,400,493.0609886709307,470.62368376025097,false,328.6720360824379,299.7825153633747,445.0253561621626,284.01740156943697,100,100,753.5979041073272,495.98415515092006,true,643.360078083998,478.5500573706571,571.2773629764464,421.8006477847139,400,100,161.61983904813576,181.19042914367216,false,,,,,,,,,,,,,,,,,,
,,,,,,,,,81.55243292424981,40.09006540098334,38.060668195729164,120.35822077673396,400,400,529.4657359401668,451.6078609763675,false,445.0253561621626,284.01740156943697,354.51987764891544,213.5766494149259,100,100,544.9871976269485,328.95980308877677,true,571.2773629764464,421.8006477847139,705.1110843560471,324.9919992604719,100,0,239.8409419172525,161.24327908685063,false,,,,,,,,,,,,,,,,,,
50,50,192.53607738806522,154.94425131961762,400,300,793.4261422513196,409.23449974818726,true,120,50,1.9933688901559952,89.0800553893672,400,0,647.042576000853,321.4297917181859,true,50,120,31.052342367492603,76.79297636136916,400,400,759.8790317098199,499.9267906280333,true,750,450,655.6062018170038,327.50003076816506,400,320,58.44128815809291,91.19984914985238,true,680,450,628.8685728675495,408.81601294722395,400,0,119.18290190176893,24.53233654553659,false,750,380,577.7652938268391,303.16717473708815,400,20,117.72706990544116,36.60357864302339,false
192.53607738806522,154.94425131961762,360.14835800845657,278.5639278671009,300,300,523.8450407698876,249.56014561467398,false,,,,,,,,,,31.052342367492603,76.79297636136916,101.17808210160612,114.33239635385223,400,400,689.5996907637584,294.7831991973183,false,655.6062018170038,327.50003076816506,725.3614901353048,252.18531000480255,320,320,35.050650970918134,94.23185109954665,true,,,,,,,,,,577.7652938268391,303.16717473708815,465.5056383654978,177.72344811761067,20,0,348.90022050784614,189.35146487453645,false
360.14835800845657,278.5639278671009,259.8507236243287,181.11343234222502,300,0,732.042969618249,175.36721720863238,false,,,,,,,,,,101.17808210160612,114.33239635385223,127.86003938383173,51.751573913623815,400,400,709.6978873190517,353.6080900073518,true,725.3614901353048,252.18531000480255,609.604024460784,283.74054787432,320,320,66.30194473711128,177.217257593241,false,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,127.86003938383173,51.751573913623815,263.3514100402779,91.34261989578383,400,100,776.3216906328875,160.67926816657152,false,609.604024460784,283.74054787432,482.6444587951109,228.3028544430567,320,320,107.69162348883056,27.74565850674594,true,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,263.3514100402779,91.34261989578383,119.39985211804387,156.29958223628594,100,100,318.9502463356355,335.9842619865096,false,482.6444587951109,228.3028544430567,382.51292451095344,306.678532320455,320,320,196.64100024331486,125.37987954371738,false,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,119.39985211804387,156.29958223628594,59.67581458140486,43.94168087333183,100,100,329.98966759595794,311.42469670082096,false,382.51292451095344,306.678532320455,554.8787287723151,316.33160457513,320,320,100.24961848160056,39.83596831283457,false,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,59.67581458140486,43.94168087333183,107.3736053000902,126.71717064208063,100,100,690.8468654085093,385.0772234301708,false,554.8787287723151,316.33160457513,565.4371667289645,369.9621520359514,320,320,200.74753422538976,41.06095249470172,false,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,107.3736053000902,126.71717064208063,283.3970582920059,203.13504094469732,100,0,742.2019680692582,342.6891864255981,false,565.4371667289645,369.9621520359514,419.24578985706455,311.7082044401404,320,320,56.62888772783584,9.638661611960428,true,,,,,,,,,,,,,,,,,,
50,50,25.664850445692366,63.936411871492254,400,400,617.9679191877523,381.05039133148136,true,120,50,253.21801929384927,155.55968022361392,400,100,708.6439408314232,433.4414755665177,true,50,120,212.07791345990415,212.29270653728392,400,0,533.1991507856281,364.41271742590226,true,750,450,765.8679446944279,387.25502455336925,400,400,54.399628909096165,175.23399575521555,true,680,450,677.9367972278042,460.12917387190555,400,400,11.432946684897649,165.9995058364574,false,750,380,617.094772586397,388.7353056507079,400,0,89.57658347470972,155.64199228759034,true
25.664850445692366,63.936411871492254,12.017817755194944,179.9595328982176,400,400,545.4648107921212,373.41881128189107,false,253.21801929384927,155.55968022361392,317.38103006726,61.93211880970444,100,0,771.7904942691129,340.5163911385484,false,,,,,,,,,,765.8679446944279,387.25502455336925,598.8564012933505,411.04745533621445,400,0,306.6135637333089,61.706006327737114,true,677.9367972278042,460.12917387190555,681.3513919066622,406.9130892366198,400,0,190.31111078409128,4.2628180143704,false,,,,,,,,,
50,50,53.96298856526873,86.19292136721131,400,60,623.3667034975697,441.4344408282256,false,120,50,25.829360273207744,35.374482903766484,400,60,796.5125171052198,385.94201572801944,false,50,120,208.93406322842117,229.21526281152083,400,400,621.4706002811167,436.09432934811235,true,750,450,595.6720938209058,407.1905897591794,400,0,154.12392442908725,112.63337275226957,true,680,450,688.4054187523742,320.1879037207808,400,0,222.067874844495,135.74355394101568,true,750,380,782.2840592427242,336.6997417568771,400,400,118.01376584540452,88.33328483446533,true
53.96298856526873,86.19292136721131,135.026080366147,60.0011367032539,60,0,741.0360429590246,331.60281658775665,false,25.829360273207744,35.374482903766484,77.08673466065292,89.4812580279745,60,60,700.1478196465467,421.4986198483755,true,208.93406322842117,229.21526281152083,308.0271604422646,205.8745377370677,400,100,774.3572980478589,241.6682910319789,false,,,,,,,,,,,,,,,,,,,782.2840592427242,336.6997417568771,716.8267778886266,374.597483540703,400,400,92.34961947346267,155.07419790689573,true
,,,,,,,,,77.08673466065292,89.4812580279745,225.76292199551742,39.53182933048122,60,60,784.8603153703156,286.7485085383994,false,308.0271604422646,205.8745377370677,172.43913418325204,280.43932821652254,100,100,580.8240045178605,389.745834478521,false,,,,,,,,,,,,,,,,,,,716.8267778886266,374.597483540703,702.5084321679002,427.97363344473575,400,400,436.11408302021505,97.35722480317034,false
,,,,,,,,,225.76292199551742,39.53182933048122,202.58841428411336,23.21084369842354,60,60,597.0707329792949,373.6405453915831,true,172.43913418325204,280.43932821652254,308.83987068315076,300.51970878648126,100,100,741.293099640208,300.5236348760059,false,,,,,,,,,,,,,,,,,,,702.5084321679002,427.97363344473575,552.689832021859,328.24744843679946,400,100,168.80919810500225,366.06823874138223,false
,,,,,,,,,202.58841428411336,23.21084369842354,303.6725513254853,59.35937109053061,60,60,699.4476265167574,396.3461440179739,false,308.83987068315076,300.51970878648126,170.7786852722888,190.2598537038847,100,100,686.0076456006667,288.4070444164055,false,,,,,,,,,,,,,,,,,,,552.689832021859,328.24744843679946,685.0434120483493,454.94435417368754,100,100,148.8472194630401,378.34100603667537,false
,,,,,,,,,303.6725513254853,59.35937109053061,200.22264401073684,142.60451560953388,60,60,752.353150931664,489.2906696891632,true,170.7786852722888,190.2598537038847,97.20505937524393,261.71188824640785,100,100,666.958460268191,339.64816421320427,false,,,,,,,,,,,,,,,,,,,685.0434120483493,454.94435417368754,738.6106297807007,448.0065948913813,100,0,427.93615838132143,182.8802989278218,false
50,50,36.790954163993085,85.1197539818165,400,400,594.7308790206865,382.19158570362504,true,120,50,69.46940101910387,89.90873752352068,400,0,600.7695934927251,495.2731004481743,true,50,120,227.14241506760948,82.96386519654055,400,0,790.3894405408822,432.5746941493011,true,750,450,770.772278449673,443.14264152446185,400,400,136.97926847714777,172.0880732595379,false,680,450,587.2888227149477,471.6298978545143,400,100,120.03199884965117,16.418151146067622,true,750,380,580.0679886050337,342.74409900811895,400,100,188.21166744083644,50.088401769086836,false
36.790954163993085,85.1197539818165,40.81191627855326,130.79050060274702,400,400,662.9627353733432,459.628369414962,false,,,,,,,,,,,,,,,,,,,770.772278449673,443.14264152446185,790.3306356494663,403.80571934254664,400,400,39.09993866960401,10.699552941703203,true,587.2888227149477,471.6298978545143,463.89127846778314,411.47058158002676,100,100,148.38867637371393,24.8800934146642,false,580.0679886050337,342.74409900811895,449.32058918531277,252.70384614027904,100,0,124.07611758473404,68.63030090498665,false
40.81191627855326,130.79050060274702,159.05731114746243,48.673312538057274,400,100,452.5040200763269,287.1037796287332,false,,,,,,,,,,,,,,,,,,,790.3306356494663,403.80571934254664,762.4523735292958,329.5771371392543,400,400,211.15792496012813,204.14746763580968,false,463.89127846778314,411.47058158002676,615.9772746647218,442.58540759648395,100,100,141.05468864756384,63.391655875738664,true,,,,,,,,,
159.05731114746243,48.673312538057274,15.701596924268722,165.626347950332,100,100,633.3307009938231,216.12981672009371,false,,,,,,,,,,,,,,,,,,,762.4523735292958,329.5771371392543,626.7853501229347,447.10153283800764,400,400,102.92121006004868,128.80414252753576,false,615.9772746647218,442.58540759648395,452.7397162425148,318.8913527204492,100,100,122.48514614723764,105.24019414338807,false,,,,,,,,,
15.701596924268722,165.626347950332,32.26542261769628,218.77371011868462,100,100,613.7825947379818,453.0084903172292,false,,,,,,,,,,,,,,,,,,,626.7853501229347,447.10153283800764,496.1133557931091,498.04459385176494,400,400,182.68068510871169,138.13227520401904,false,452.7397162425148,318.8913527204492,295.8643873946675,351.14955771334536,100,100,16.538702829349653,66.76369047891603,false,,,,,,,,,
32.26542261769628,218.77371011868462,111.84840273816596,281.1661366398279,100,100,428.9240410691708,370.13703909829934,true,,,,,,,,,,,,,,,,,,,496.1133557931091,498.04459385176494,582.8237048867572,375.18597460658617,400,400,85.91007776619962,162.18072994140374,false,295.8643873946675,351.14955771334536,162.4546402006804,291.9824883135535,100,0,19.917925993728993,340.13491126503203,false,,,,,,,,,
111.84840273816596,281.1661366398279,30.1277766947185,358.14085104365626,100,0,715.8911287190288,436.5277096544694,false,,,,,,,,,,,,,,,,,,,582.8237048867572,375.18597460658617,480.03173544746835,275.0179193967432,400,400,57.120386843263766,366.1633904813515,true,,,,,,,,,,,,,,,,,,
50,50,207.53102568113653,169.1611464300743,400,100,631.3681159799504,329.0627330117698,false,120,50,176.0149583208765,72.00511252543969,400,100,516.8732622655062,432.98581864557735,false,50,120,57.628707722526094,200.23698438712313,400,400,538.5352280927158,324.531923031553,true,750,450,788.4673817634929,429.6228128186093,400,80,143.33245082223638,91.07601076609618,false,680,450,644.9722422560063,468.6028425512985,400,400,186.76641579367572,143.77224726301137,true,750,380,707.0727434491229,497.5531354359998,400,380,209.72831952466268,83.63258598460632,true
207.53102568113653,169.1611464300743,155.68498405328222,245.2274584425551,100,0,739.3065245827111,402.95480825008667,true,176.0149583208765,72.00511252543969,274.2209079622436,192.8128261437734,100,0,725.8321868409295,422.5752434548399,true,57.628707722526094,200.23698438712313,99.89835261549668,178.3639922281227,400,400,743.0685984064496,389.580751455307,true,788.4673817634929,429.6228128186093,616.4196568756782,317.6838571958627,80,0,212.5925584330988,123.12137301459046,false,644.9722422560063,468.6028425512985,558.2801088980609,352.3429688249086,400,0,318.6006171644715,248.3610723517121,true,707.0727434491229,497.5531354359998,628.064289268774,406.196843440515,380,380,90.17476826670337,89.76733661574225,true
,,,,,,,,,,,,,,,,,,99.89835261549668,178.3639922281227,67.991723652397,261.3156705117766,400,400,626.01393944713,355.46869114189633,false,,,,,,,,,,,,,,,,,,,628.064289268774,406.196843440515,633.8113367651058,486.40309082456673,380,380,238.60254900094148,86.3287332138851,false
,,,,,,,,,,,,,,,,,,67.991723652397,261.3156705117766,51.266346111485014,314.99437087499916,400,400,715.8283954765784,464.97250266139264,false,,,,,,,,,,,,,,,,,,,633.8113367651058,486.40309082456673,614.8633942258579,482.5547053522314,380,380,208.43472126242943,209.2803857012784,false
,,,,,,,,,,,,,,,,,,51.266346111485014,314.99437087499916,15.116702157385312,264.9576491952638,400,100,767.0310034097549,393.3100018027079,false,,,,,,,,,,,,,,,,,,,614.8633942258579,482.5547053522314,481.67517059439234,440.4005406664254,380,380,35.34437692240596,288.47670445599005,true
,,,,,,,,,,,,,,,,,,15.116702157385312,264.9576491952638,157.4147959856832,335.9123439477494,100,100,491.957624178615,392.4177388910265,false,,,,,,,,,,,,,,,,,,,481.67517059439234,440.4005406664254,485.9593420898432,319.520083154902,380,380,169.26224842420936,219.01969017778936,false
,,,,,,,,,,,,,,,,,,157.4147959856832,335.9123439477494,281.7226224304819,350.7982888851735,100,0,626.9132319072676,244.69683857864118,false,,,,,,,,,,,,,,,,,,,485.9593420898432,319.520083154902,536.3397511490388,417.9460869365427,380,380,259.36575275212755,357.5762786567535,true
50,50,88.01801528479622,63.74071835628462,400,100,643.5984928049511,412.38974320781375,true,120,50,268.66987359045754,67.83065317712874,400,100,718.5283147741162,357.1099260628732,true,50,120,150.42906451667022,250.50738524202524,400,400,530.5965974793811,363.18681632331106,true,750,450,777.2045950893819,384.8416783236264,400,400,140.29158668026537,89.42739303028038,true,680,450,713.4243606097738,354.9715818064455,400,0,230.5269638049118,53.05134402178044,true,750,380,715.7617491217493,482.43687611207133,400,0,123.6171337225428,98.83872976570721,true
88.01801528479622,63.74071835628462,56.83012884806448,18.710450565160063,100,100,758.9310142282951,289.0699373061542,false,268.66987359045754,67.83065317712874,275.8230357305587,195.5820336219402,100,100,664.906020757509,258.0752685427794,false,150.42906451667022,250.50738524202524,46.155505302892834,306.93119029471916,400,400,605.6819210844549,256.532231287429,false,777.2045950893819,384.8416783236264,740.2196090034001,393.1431280008724,400,400,434.8152179633801,161.12173870923067,false,,,,,,,,,,,,,,,,,,
56.83012884806448,18.710450565160063,226.30764976625449,43.84836248563225,100,100,731.2890154407058,382.42313126880424,true,275.8230357305587,195.5820336219402,97.11977073405214,303.0862453608705,100,100,618.0981431821657,272.5977363204507,false,46.155505302892834,306.93119029471916,41.53384065159669,211.09345617963012,400,400,693.3111679843603,354.63525660363183,true,740.2196090034001,393.1431280008724,606.254877628814,323.25907297891433,400,0,362.56551762690367,67.910890250204,false,,,,,,,,,,,,,,,,,,
50,50,200.96248492914472,147.1744904903598,400,0,749.5092492742514,463.85060350156914,true,120,50,76.90228481069504,85.02816626994857,400,0,647.9973488492153,338.479941971995,true,50,120,23.984114058252853,154.90414118338646,400,400,572.7227266588807,378.53026849654844,false,750,450,752.461425440914,370.93935948218655,400,0,195.3834764165758,149.40098815961005,true,680,450,777.9088780525819,329.40244519146853,400,0,237.34533114034727,136.98983073070843,true,750,380,584.6042321478757,422.2504222441091,400,200,219.92260058978124,23.46896800041514,false
